uid,ctf_params.akv,ctf_params.angast_deg,ctf_params.angast_rad,ctf_params.cs,ctf_params.detector_psize,ctf_params.df1,ctf_params.df2,ctf_params.mag,ctf_params.phase_shift,ctf_params.psize,ctf_params.wgh,data_input_relpath,data_input_idx,alignments.model-best.phiC
12724,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12724,1.0
12725,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12725,1.0
12726,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12726,1.0
12727,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12727,1.0
12729,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12729,1.0
12730,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12730,1.0
12731,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12731,1.0
12732,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12732,1.0
12733,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12733,1.0
12734,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12734,1.0
12737,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12737,1.0
12738,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12738,1.0
12739,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12739,1.0
12740,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12740,1.0
12741,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12741,1.0
12742,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12742,1.0
12744,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12744,1.0
12745,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12745,1.0
12746,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12746,1.0
12747,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12747,1.0
12748,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12748,1.0
12751,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12751,1.0
12752,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12752,1.0
12754,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12754,1.0
12756,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12756,1.0
12757,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12757,1.0
12759,200.0,-39.629791,-0.691670334827,2.7,1.168,12738.445312,12594.323242,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12759,1.0
12761,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12761,1.0
12763,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12763,1.0
12766,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12766,1.0
12768,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12768,1.0
12769,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12769,1.0
12772,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12772,1.0
12773,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12773,1.0
12775,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12775,1.0
12776,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12776,1.0
12777,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12777,1.0
12778,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12778,1.0
12780,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12780,1.0
12781,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12781,1.0
12782,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12782,1.0
12783,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12783,1.0
12784,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12784,1.0
12786,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12786,1.0
12787,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12787,1.0
12788,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12788,1.0
12789,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12789,1.0
12790,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12790,1.0
12791,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12791,1.0
12792,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12792,1.0
12794,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12794,1.0
12795,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12795,1.0
12796,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12796,1.0
12797,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12797,1.0
12799,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12799,1.0
12801,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12801,1.0
12802,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12802,1.0
12803,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12803,1.0
12805,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12805,1.0
12806,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12806,1.0
12808,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12808,1.0
12809,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12809,1.0
12810,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12810,1.0
12812,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12812,1.0
12813,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12813,1.0
12814,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12814,1.0
12815,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12815,1.0
12817,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12817,1.0
12818,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12818,1.0
12820,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12820,1.0
12821,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12821,1.0
12822,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12822,1.0
12823,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12823,1.0
12824,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12824,1.0
12825,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12825,1.0
12827,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12827,1.0
12828,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12828,1.0
12829,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12829,1.0
12830,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12830,1.0
12832,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12832,1.0
12834,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12834,1.0
12835,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12835,1.0
12837,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12837,1.0
12838,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12838,1.0
12839,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12839,1.0
12840,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12840,1.0
12843,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12843,1.0
12844,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12844,1.0
12847,200.0,-22.441187,-0.391672601206,2.7,1.168,13557.848633,13041.902344,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12847,1.0
12849,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12849,1.0
12850,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12850,1.0
12851,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12851,1.0
12852,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12852,1.0
12854,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12854,1.0
12855,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12855,1.0
12856,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12856,1.0
12857,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12857,1.0
12858,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12858,1.0
12859,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12859,1.0
12860,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12860,1.0
12863,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12863,1.0
12864,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12864,1.0
12865,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12865,1.0
12866,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12866,1.0
12868,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12868,1.0
12869,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12869,1.0
12871,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12871,1.0
12872,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12872,1.0
12873,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12873,1.0
12874,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12874,1.0
12875,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12875,1.0
12876,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12876,1.0
12877,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12877,1.0
12878,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12878,1.0
12879,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12879,1.0
12880,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12880,1.0
12881,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12881,1.0
12882,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12882,1.0
12883,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12883,1.0
12884,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12884,1.0
12885,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12885,1.0
12886,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12886,1.0
12887,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12887,1.0
12888,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12888,1.0
12889,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12889,1.0
12890,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12890,1.0
12891,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12891,1.0
12892,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12892,1.0
12893,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12893,1.0
12894,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12894,1.0
12895,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12895,1.0
12896,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12896,1.0
12897,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12897,1.0
12899,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12899,1.0
12901,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12901,1.0
12902,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12902,1.0
12906,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12906,1.0
12908,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12908,1.0
12912,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12912,1.0
12913,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12913,1.0
12914,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12914,1.0
12915,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12915,1.0
12916,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12916,1.0
12917,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12917,1.0
12918,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12918,1.0
12919,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12919,1.0
12920,200.0,-27.621609,-0.482088021748,2.7,1.168,14047.661133,13674.753906,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,12920,1.0
